Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,Daily_Return,Cumulative_Return,Volatility_30,Daily_Range,Year,Month,Month_Name,Quarter,Day_of_Week,Week_Number,Trend,RSI_Signal,MACD_Signal_Flag
2023-08-14,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,19643.1478515625,19258.2351953125,18289.195556640625,19533.335205156643,19250.476993250715,19643.1478515625,148.12330257229945,19939.394456707098,19346.9012464179,592.493210289198,39.95025264572001,51.75544213375906,107.29108989102025,-55.53564775726119,0.032169565781225984,1.5952842832957084,0.5486685696428696,207.94921875,2023,8,August,3,Monday,33,Uptrend,Neutral,Bearish
2023-08-16,19465.0,19482.75,19317.19921875,19369.0,0,19628.9353515625,19275.658203125,18298.23880859375,19526.82709037982,19258.88966018206,19628.9353515625,151.01565456005616,19930.966660682614,19326.904042442387,604.0626182402266,36.45949751322734,41.55582295335262,94.14403650348673,-52.588213550134114,0.15667570139761278,1.5977837061358477,0.5459239022257495,165.55078125,2023,8,August,3,Wednesday,33,Uptrend,Neutral,Bearish
2023-08-17,19365.25,19461.55078125,19326.25,19450.55078125,268700,19605.54033203125,19290.983203125,18306.3803125,19511.43879605793,19263.06065390041,19605.54033203125,153.9289778460401,19913.398287723332,19297.68237633917,615.7159113841626,37.05689062003999,25.133832735617034,80.34199574991278,-55.20816301429575,-0.5124582584125403,1.5895957315821847,0.5542601079917479,135.30078125,2023,8,August,3,Thursday,33,Uptrend,Neutral,Bearish
2023-08-18,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,19572.09033203125,19302.658203125,18313.997060546873,19492.268471730986,19264.907310242554,19572.09033203125,140.57797345532884,19853.246278941908,19290.934385120592,562.3118938213156,35.760922661676915,7.585765204792551,65.79074964088873,-58.20498443609618,-0.28452826260957353,1.5850728824645979,0.5478090293514889,120.201171875,2023,8,August,3,Friday,33,Uptrend,Neutral,Bearish
2023-08-21,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,19554.5203125,19317.8391796875,18320.9040625,19482.87143722089,19269.954067071278,19554.5203125,139.78710106632903,19834.09451463266,19274.946110367342,559.1484042653174,34.40959113249687,0.4077495159181126,52.71414961589461,-52.3064000999765,0.43215209131937105,1.591922808075105,0.531520827911414,129.6484375,2023,8,August,3,Monday,34,Uptrend,Neutral,Bearish
2023-08-22,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,19540.72529296875,19334.50015625,18327.159306640624,19474.640749747472,19274.91466125476,19540.72529296875,141.15406198192227,19823.033416932594,19258.417169004904,564.61624792769,35.18626599422542,-4.993379401479615,41.17264381241977,-46.166023213899386,0.014693555773015454,1.5921567181407728,0.5310961348214497,62.19921875,2023,8,August,3,Tuesday,34,Uptrend,Neutral,Bearish
2023-08-23,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,19528.8953125,19351.35015625,18333.96505859375,19471.722583104856,19281.545458852615,19528.8953125,138.70773974114962,19806.3107919823,19251.4798330177,554.8309589646015,45.7811289717238,-5.374903788022493,31.863134292331317,-37.23803808035381,0.24515199000461063,1.596059922019287,0.5270536313077201,105.451171875,2023,8,August,3,Wednesday,34,Uptrend,Neutral,Bearish
2023-08-24,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,19509.315234375,19364.7611328125,18340.63505859375,19463.625119832966,19285.669135711334,19509.315234375,128.9442874932259,19767.203809361454,19251.426659388548,515.777149972906,50.28340258515781,-10.183568933745846,23.453793647115887,-33.63736258086173,-0.2946964680621278,1.591356389800941,0.527267852919071,215.44921875,2023,8,August,3,Thursday,34,Uptrend,Neutral,Bearish
2023-08-25,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,19489.61025390625,19374.959140625,18346.378310546876,19444.78470663459,19284.88998455599,19489.61025390625,134.70506393755818,19759.020381781364,19220.200126031134,538.82025575023,35.667066370083745,-23.479309359208855,14.06717304585094,-37.54648240505979,-0.6236153774081932,1.5814324466447744,0.5385428643541669,109.8515625,2023,8,August,3,Friday,34,Uptrend,Neutral,Bearish
2023-08-28,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,19472.61025390625,19387.3181640625,18351.894560546876,19431.571951836057,19285.719819720463,19472.61025390625,135.37551519350723,19743.361284293263,19201.859223519234,541.5020607740298,32.585949177877424,-30.417803318083315,5.170177773064089,-35.587981091147405,0.2089194238900971,1.5847363662015157,0.5190645571912204,117.150390625,2023,8,August,3,Monday,35,Uptrend,Neutral,Bearish
2023-08-29,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,19452.052734375,19397.651171875,18357.8228125,19423.103231720717,19287.952391128485,19452.052734375,120.86819558486698,19693.789125544736,19210.316343205264,483.47278233947145,36.51939744690278,-32.58767671671012,-2.381393124890753,-30.206283591819368,0.18957584743610756,1.5877406435973704,0.49918492743309417,68.80078125,2023,8,August,3,Tuesday,35,Uptrend,Neutral,Bearish
2023-08-30,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,19432.74765625,19409.491171875,18364.4190625,19415.898087628266,19290.28560005482,19432.74765625,103.06367925074139,19638.875014751484,19226.62029774852,412.25471700296475,31.944080233139218,-33.5335379425087,-8.611822088414343,-24.92171585409436,0.02480956863764039,1.5881345552021315,0.49718793073064554,118.05078125,2023,8,August,3,Wednesday,35,Uptrend,Neutral,Bearish
2023-08-31,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,19419.11015625,19418.233203125,18368.9395703125,19400.460248925574,19288.854822846788,19419.11015625,107.92874045815192,19634.967637166304,19203.252675333697,431.7149618326075,31.77515127801935,-41.3629793536893,-15.162053541469334,-26.200925812219964,-0.4840350603388277,1.5804474271495972,0.49384593552998735,164.548828125,2023,8,August,3,Thursday,35,Uptrend,Neutral,Bearish
2023-09-01,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,19421.79267578125,19429.8022265625,18374.470322265624,19403.778394861234,19294.5978016077,19421.79267578125,107.61496457211221,19637.022604925474,19206.562746637024,430.45985828845005,50.406790126259295,-32.54715163477522,-18.63907316013051,-13.908078474644707,0.9426710188917609,1.5953458470141568,0.5071300020622252,202.8515625,2023,9,September,3,Friday,35,Uptrend,Neutral,Bearish
2023-09-04,19528.80078125,19545.150390625,19432.849609375,19525.05078125,296800,19422.38271484375,19444.9532421875,18380.09732421875,19415.685288803023,19303.782232181908,19422.38271484375,108.1952349681607,19638.77318478007,19205.992244907426,432.78093987264583,54.972856218337405,-17.810566936084797,-18.47337191532137,0.6628049792365722,0.48108337016425917,1.603020790580748,0.4743403407364285,112.30078125,2023,9,September,3,Monday,36,Uptrend,Neutral,Bullish
2023-09-05,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,19421.2626953125,19463.14125,18385.92357421875,19430.848631833687,19314.414316826733,19421.2626953125,106.39009429599379,19634.042883904487,19208.482506720513,425.5603771839742,55.70439997810251,-2.384378553222632,-15.255573242901622,12.87119468967899,0.23605960187407238,1.6068048750769517,0.4725629438197142,61.30078125,2023,9,September,3,Tuesday,36,Uptrend,Neutral,Bullish
2023-09-06,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,19423.27275390625,19481.53828125,18392.259326171876,19448.010741301907,19326.047119353134,19423.27275390625,109.69351012707455,19642.6597741604,19203.885733652103,438.774040508295,63.660223513168525,12.612630725980125,-9.681932449125274,22.2945631751054,0.18467726478093027,1.6097722783706105,0.4738776575576279,144.94921875,2023,9,September,3,Wednesday,36,Uptrend,Neutral,Bullish
2023-09-07,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,19427.99775390625,19499.7312890625,18399.356328125,19474.585983201723,19341.772753153014,19427.99775390625,120.66873789187636,19669.33522969,19186.660278122497,482.67495156750374,71.70009657906776,33.47225189087476,-1.0510955811252671,34.523347472000026,0.5915032360780392,1.6192941334906599,0.47768862430832415,186.94921875,2023,9,September,3,Thursday,36,Uptrend,Overbought,Bullish
2023-09-08,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,19441.840234375,19516.68828125,18407.656328125,19507.477719920607,19360.52477141172,19441.840234375,147.47045558423662,19736.78114554347,19146.899323206526,589.8818223369453,71.97576626404624,56.84451132899994,10.528025800899774,46.316485528100166,0.47091903665750223,1.6269196978247455,0.4719296690078645,140.099609375,2023,9,September,3,Friday,36,Uptrend,Overbought,Bullish
2023-09-11,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,19470.24267578125,19532.8342578125,18416.417080078125,19554.036947487693,19385.45907878283,19470.24267578125,192.540703386325,19855.3240825539,19085.1612690086,770.1628135452993,76.22869205374359,88.58013593774012,26.138447828267843,62.44168810947228,0.8900143420050854,1.6413995164682915,0.4969296181592951,142.80078125,2023,9,September,3,Monday,37,Uptrend,Overbought,Bullish
2023-09-12,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,19498.17509765625,19546.2472265625,18425.046826171874,19595.86192570315,19409.29202544821,19498.17509765625,224.8943327796981,19947.96376321565,19048.386432096853,899.577331118795,74.98187594618221,112.1834558413102,43.347449430876324,68.83600641043388,-0.01575482868895195,1.6411409167863706,0.48841435248898013,195.69921875,2023,9,September,3,Tuesday,37,Uptrend,Overbought,Bullish
2023-09-13,20070.0,20096.900390625,19944.099609375,19989.5,251400,19528.42509765625,19559.8672265625,18432.976328125,19641.017932779043,19435.2021420973,19528.42509765625,258.39113957923547,20045.20737681472,19011.64281849778,1033.564558316939,80.54007528300964,135.5241995026081,61.78279944522268,73.74140005738542,0.3841345269944396,1.6474451056843802,0.4915441229454028,152.80078125,2023,9,September,3,Wednesday,37,Uptrend,Overbought,Bullish
2023-09-14,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,19565.317578125,19573.95921875,18440.928076171876,19685.02571150247,19461.394199637605,19565.317578125,285.15528723001574,20135.62815258503,18995.007003664967,1140.621148920065,90.61022812744521,154.9070962870719,80.40765881359253,74.49943747347938,0.1649208239910216,1.6501620857274746,0.44508415763116344,124.201171875,2023,9,September,3,Thursday,37,Uptrend,Overbought,Bullish
2023-09-15,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,19609.4275390625,19587.8601953125,18449.07607421875,19733.342273204617,19490.059117666526,19609.4275390625,310.6955118362128,20230.818562734927,18988.036515390075,1242.782047344852,91.036286391744,175.44746161635703,99.41561937414545,76.03184224221158,0.44396138771742866,1.657488168222857,0.4198514411120289,92.75,2023,9,September,3,Friday,37,Uptrend,Overbought,Bullish
2023-09-18,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,19646.41259765625,19603.8901953125,18456.65232421875,19771.43355968513,19515.28428094431,19646.41259765625,327.2377140061455,20300.88802566854,18991.93716964396,1308.9508560245813,85.86217954964644,184.83049133597888,116.49859376651214,68.33189756946673,-0.2924316846098174,1.6526411476503144,0.4131306259822803,79.650390625,2023,9,September,3,Monday,38,Uptrend,Overbought,Bullish
2023-09-20,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,19671.66015625,19614.8001953125,18462.367578125,19783.811353107976,19530.426089167082,19671.66015625,326.41547687775943,20324.491110005518,19018.829202494482,1305.6619075110357,70.83389037678664,171.57636105122947,127.51414722345561,44.06221382777386,-1.1518249945432046,1.6336056138415724,0.4680236828375213,171.80078125,2023,9,September,3,Wednesday,38,Uptrend,Overbought,Bullish
2023-09-21,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,19686.57763671875,19620.8591796875,18467.016826171875,19779.862615609596,19538.736815449745,19686.57763671875,322.25451162004583,20331.08665995884,19042.06861347866,1289.0180464801815,67.51259866445056,146.5489731665839,131.32111241208128,15.227860754502615,-0.7991939166498319,1.6205499371537004,0.49227606889135267,138.80078125,2023,9,September,3,Thursday,38,Uptrend,Neutral,Bullish
2023-09-22,19674.25,19798.650390625,19657.5,19744.849609375,246400,19700.95517578125,19626.6581640625,18471.907578125,19769.804271265824,19544.05105798113,19700.95517578125,314.49224468756006,20329.939665156373,19071.97068640613,1257.968978750243,59.323397886304264,119.83809959551581,129.0245098487682,-9.186410253252376,-0.3449417659114995,1.6149599835830049,0.4938501539457643,141.150390625,2023,9,September,3,Friday,38,Uptrend,Neutral,Bearish
2023-09-25,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,19721.39267578125,19631.8741796875,18476.775078125,19760.732510311936,19549.168694187756,19721.39267578125,297.55018013327185,20316.493036047796,19126.292315514707,1190.2007205330883,56.132968651378086,97.56909459430244,122.73342679787505,-25.164332203572613,0.0015288066889551644,1.6149846731992579,0.48603413246835675,132.599609375,2023,9,September,3,Monday,39,Uptrend,Neutral,Bearish
2023-09-26,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,19739.32509765625,19633.8781640625,18481.88482421875,19751.58648254413,19553.69930299412,19739.32509765625,281.58011927810963,20302.485336212467,19176.16485910003,1126.3204771124365,53.89751197389056,78.22409031022835,113.83155950034572,-35.60746919011737,-0.05007261720755274,1.6141760081058862,0.47245612509274454,61.900390625,2023,9,September,3,Tuesday,39,Uptrend,Neutral,Bearish
2023-09-27,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,19758.0150390625,19633.9781640625,18487.6645703125,19748.2400764685,19560.081652631605,19758.0150390625,265.82999239946196,20289.675023861422,19226.355054263575,1063.3199695978474,54.51345908078124,66.30451042600544,104.32614968547767,-38.02163925947224,0.2631619198663282,1.6184239046788393,0.4741795976465728,176.69921875,2023,9,September,3,Wednesday,39,Uptrend,Neutral,Bearish
2023-09-28,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,19766.8201171875,19629.4641796875,18492.235576171875,19726.8410959715,19558.64906944017,19766.8201171875,254.1761427880711,20275.172402763645,19258.467831611357,1016.7045711522878,41.82402571313781,40.82229173693122,91.62537809576838,-50.80308635883716,-0.9783629666773708,1.6025898445516078,0.50928316262681,274.55078125,2023,9,September,3,Thursday,39,Uptrend,Neutral,Bearish
2023-09-29,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,19786.0451171875,19625.5671875,18497.94408203125,19718.40868504564,19561.77266598173,19786.0451171875,226.34871651059734,20238.742550208695,19333.347684166303,905.3948660423921,42.82788275866323,29.546225336809584,79.20954754397663,-49.66332220716704,0.5877516917168757,1.6120090934742428,0.509881924227877,175.19921875,2023,9,September,3,Friday,39,Uptrend,Neutral,Bearish
2023-10-03,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,19790.717578125,19616.5591796875,18503.102080078126,19700.34595313653,19560.477659472643,19790.717578125,219.59096402725297,20229.899506179507,19351.535650070495,878.363856109012,30.50859324752298,11.635897597836447,65.6948175547486,-54.05891995691215,-0.5578424654468894,1.6030166222039781,0.5183979142039359,143.548828125,2023,10,October,4,Tuesday,40,Uptrend,Neutral,Bearish
2023-10-04,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,19786.08251953125,19610.381171875,18507.242578125,19675.179634683052,19555.60008888058,19786.08251953125,226.28666705818176,20238.655853647615,19333.509185414885,905.14666823273,28.39027287645328,-9.919927633247426,50.5718685171494,-60.49179615039682,-0.47443072713306833,1.5954114187871917,0.521096141376724,124.201171875,2023,10,October,4,Wednesday,40,Uptrend,Oversold,Bearish
2023-10-05,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,19784.625,19607.8491796875,18511.66982421875,19662.853002808475,19555.213810885263,19784.625,227.80725915942844,20240.239518318856,19329.010481681144,911.2290366377129,30.169861167751193,-17.94830737830489,36.867833338058546,-54.816140716363435,0.5641584105285702,1.6044120664888128,0.5308817164453916,89.6484375,2023,10,October,4,Thursday,40,Uptrend,Neutral,Bearish
2023-10-06,19653.5,19675.75,19589.400390625,19621.19921875,159100,19786.7474609375,19607.3071875,18517.862822265626,19661.96224063624,19559.068171242703,19786.7474609375,226.29771478142337,20239.342890500346,19334.15203137465,905.1908591256943,33.90265017643134,-15.438367778238899,26.40659311479906,-41.84496089303796,0.5512707366051472,1.6132567207059276,0.5381134770146451,86.349609375,2023,10,October,4,Friday,40,Uptrend,Neutral,Bearish
2023-10-09,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,19776.01240234375,19601.9881640625,18524.0795703125,19647.71341861136,19557.236070777304,19776.01240234375,234.23201681314993,20244.47643597005,19307.54836871745,936.9280672526002,26.52585958127355,-24.555815289262682,16.214111433986712,-40.7699267232494,-0.718194675884698,1.6016703968294657,0.5524817371224395,108.44921875,2023,10,October,4,Monday,41,Uptrend,Oversold,Bearish
2023-10-10,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,19769.507421875,19602.5871484375,18530.426572265624,19651.726389160278,19562.436601702702,19769.507421875,234.7535554290514,20239.014532733105,19300.0003110169,939.0142217162065,35.848990749524134,-17.25973211084056,9.519342725021259,-26.77907483586182,0.9096802976240159,1.6162404768622998,0.5614490821393239,152.3515625,2023,10,October,4,Tuesday,41,Uptrend,Neutral,Bearish
2023-10-11,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,19760.257421875,19605.893125,18537.55681640625,19666.928600609303,19572.197896121223,19760.257421875,228.9170781343762,20218.091578143754,19302.42326560625,915.6683125375057,46.90855889200004,-1.6544278301880695,7.284588613979394,-8.939016444167464,0.6170692128707245,1.626213799250972,0.5697123904024598,82.25,2023,10,October,4,Wednesday,41,Uptrend,Neutral,Bearish
2023-10-12,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,19750.2974609375,19606.697109375,18545.531318359375,19679.030638646513,19580.89601784196,19750.2974609375,222.49189328574678,20195.281247508996,19305.313674366007,889.9675731429888,51.964263696366196,9.206789622799988,7.669028815743514,1.5377608070564746,-0.08757409120068171,1.6247896572952978,0.5702507594527843,70.650390625,2023,10,October,4,Thursday,41,Uptrend,Neutral,Bullish
2023-10-13,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,19734.35,19607.047109375,18553.64982421875,19685.889699846844,19587.568753661883,19734.35,209.41706470217807,20153.184129404355,19315.515870595642,837.6682588087133,52.97769417637473,14.185221292551432,8.972267311105098,5.212953981446335,-0.21698099802970328,1.621264172481015,0.57273888093367,170.099609375,2023,10,October,4,Friday,41,Uptrend,Neutral,Bullish
2023-10-16,19731.75,19781.30078125,19691.849609375,19737.25,181000,19715.78251953125,19611.15109375,18563.2745703125,19690.257347480478,19593.222920184948,19715.78251953125,190.62088190515237,20097.024283341554,19334.540755720947,762.4835276206068,52.18550934024274,16.384383540447743,10.454690556973627,5.929692983474116,-0.09772027556287366,1.6196798686640645,0.5641206975310149,89.451171875,2023,10,October,4,Monday,42,Uptrend,Neutral,Bullish
2023-10-17,19811.5,19849.75,19775.650390625,19843.19921875,185800,19696.7400390625,19619.7480859375,18572.259072265624,19701.80426676805,19601.78280566789,19696.7400390625,156.4715234634911,20009.683085989484,19383.796992135518,625.8860938539656,55.32465655603917,24.282480645888427,13.220248574756587,11.06223207113184,0.4041709427698992,1.6262261440590984,0.5440434446583979,74.099609375,2023,10,October,4,Tuesday,42,Uptrend,Neutral,Bullish
2023-10-18,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,19673.62998046875,19622.830078125,18579.95306640625,19698.880013682996,19604.50111169562,19673.62998046875,118.00402965818644,19909.638039785124,19437.62192115238,472.01611863274593,48.45450031350633,18.993693876403995,14.37493763508607,4.618756241317925,-0.7086812741337156,1.6147013839010849,0.5559285286442516,181.0,2023,10,October,4,Wednesday,42,Uptrend,Neutral,Bullish
2023-10-19,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,19659.794921875,19623.378046875,18587.4640625,19691.81517607033,19605.293194325204,19659.794921875,105.44660711009854,19870.688136095196,19448.901707654804,421.7864284403913,53.829487676249016,10.932149504289555,13.686380008926768,-2.7542305046372135,-0.23588102112443998,1.6108926097886285,0.5564477159005073,169.451171875,2023,10,October,4,Thursday,42,Uptrend,Neutral,Bearish
2023-10-20,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,19649.8099609375,19622.8140625,18594.222314453124,19677.609006027917,19602.83661378794,19649.8099609375,106.6658155531313,19863.14159204376,19436.478329831236,426.6632622125253,46.28672294751081,-2.0536638514095102,10.538371236859513,-12.592035088269023,-0.41808960845935994,1.6041576351836624,0.5607872110597852,75.1015625,2023,10,October,4,Friday,42,Uptrend,Neutral,Bearish
2023-10-23,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,19630.1849609375,19615.798046875,18600.104560546875,19639.90814831097,19590.244981874686,19630.1849609375,134.42711482055438,19899.03919057861,19361.330731296388,537.7084592822212,41.41944466307153,-33.0168973411819,1.8273175212512305,-34.844214862433134,-1.3350307425555652,1.5827416375949082,0.5985525572234229,299.0,2023,10,October,4,Monday,43,Uptrend,Neutral,Bearish
2023-10-25,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,19602.56494140625,19607.3790625,18604.72806640625,19590.59788567421,19571.888331237446,19602.56494140625,175.35165027408158,19953.268241954414,19251.861640858086,701.4066010963288,39.57844917012448,-69.63117279082508,-12.464380541164031,-57.16679224966104,-0.8277236732921023,1.569640910373484,0.6046870883396619,273.150390625,2023,10,October,4,Wednesday,43,Uptrend,Neutral,Bearish
2023-10-26,18857.25,19041.69921875,18837.849609375,19027.25,300400,19562.19248046875,19595.958046875,18607.8515625,19520.755229895716,19543.8632986399,19562.19248046875,240.9685287643617,20044.129537997476,19080.255422940027,963.8741150574497,29.280770388203422,-118.65570838908025,-33.70264611074728,-84.95306227833296,-1.3853064912347501,1.5478965729530039,0.6165206442716638,203.849609375,2023,10,October,4,Thursday,43,Uptrend,Oversold,Bearish
2023-10-27,19047.25,19076.150390625,18926.650390625,18928.75,205200,19528.73251953125,19588.21203125,18612.87306640625,19475.65949371517,19524.38826732069,19528.73251953125,263.8011653948242,20056.334850320898,19001.130188741605,1055.2046615792933,32.61648745519713,-140.55634786476367,-55.07338646155056,-85.4829614032131,1.0075700327460302,1.563492714959981,0.653870448299787,149.5,2023,10,October,4,Friday,43,Uptrend,Neutral,Bearish
2023-10-30,19140.900390625,19158.5,18940.0,19053.400390625,180100,19509.6,19581.7300390625,18618.61681640625,19443.77767437325,19509.349527058115,19509.6,277.7063847168657,20065.01276943373,18954.187230566265,1110.825538867466,39.05087048636698,-148.6425003629156,-73.78720924182358,-74.85529112109202,0.49167407696648624,1.5711800033346988,0.6572388602304162,218.5,2023,10,October,4,Monday,44,Uptrend,Neutral,Bearish
2023-10-31,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,19481.66494140625,19576.01703125,18624.717568359374,19409.09404913532,19492.49658910976,19481.66494140625,291.8205090920627,20065.305959590372,18898.023923222125,1167.2820363682476,30.688911798226428,-158.1739642106113,-90.66456023558112,-67.50940397503018,-0.3202606982899536,1.566148131284627,0.6550410345540981,177.25,2023,10,October,4,Tuesday,44,Uptrend,Neutral,Bearish
2023-11-01,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,19454.6849609375,19569.59703125,18629.15732421875,19369.099414991484,19472.757522502514,19454.6849609375,311.5175228724221,20077.720006682343,18831.649915192655,1246.070091489688,23.460322183666875,-171.05440531110798,-106.74252925068649,-64.3118760604215,-0.4740624572936891,1.5587236109686,0.6466655561695941,122.3515625,2023,11,November,4,Wednesday,44,Uptrend,Oversold,Bearish
2023-11-02,19133.25,19175.25,19064.150390625,19120.0,245600,19439.54248046875,19564.3900390625,18635.252822265626,19346.63756594468,19459.443502012222,19439.54248046875,319.7210378307672,20078.984556130283,18800.100404807217,1278.8841513230655,30.284947038639416,-167.7014555073838,-118.93431450202596,-48.76714100535784,0.7588523257266999,1.5705520213420865,0.6697012885533804,111.099609375,2023,11,November,4,Thursday,44,Uptrend,Neutral,Bearish
2023-11-03,19230.599609375,19276.25,19210.900390625,19241.0,189500,19423.7849609375,19561.073046875,18641.92732421875,19335.58633198566,19450.469231712723,19423.7849609375,321.96930193162507,20067.72356480075,18779.84635707425,1287.877207726502,34.95936611363038,-155.39759203002177,-126.22697000762513,-29.170622022396643,0.5087980838331285,1.5785429599322776,0.6539821662078966,65.349609375,2023,11,November,4,Friday,44,Uptrend,Neutral,Bearish
2023-11-06,19411.75,19423.0,19309.69921875,19345.849609375,180700,19411.6974609375,19560.428046875,18649.695078125,19342.840014653695,19448.95083046909,19411.6974609375,317.3968198965725,20046.491100730644,18776.903821144355,1269.5872795862888,41.54334038054969,-129.53615681094743,-126.8888073682896,-2.647349442657827,0.941990339899168,1.593412682125998,0.6680189874112588,113.30078125,2023,11,November,4,Monday,45,Uptrend,Neutral,Bearish
2023-11-07,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,19406.41494140625,19560.828046875,18656.945576171875,19348.921843615248,19447.29390451932,19406.41494140625,316.5114208895239,20039.437783185298,18773.3920996272,1266.045683558099,38.862581653336306,-108.20106439644951,-123.1512587739216,14.950194377472087,-0.026019195847870602,1.5929980889595707,0.6657650789249808,94.400390625,2023,11,November,4,Tuesday,45,Uptrend,Neutral,Bullish
2023-11-08,19443.5,19464.400390625,19401.5,19449.599609375,195000,19394.0974609375,19564.38203125,18664.688828125,19357.929287080464,19447.145123949933,19394.0974609375,309.6191034820018,20013.335667901505,18774.859253973496,1238.4764139280087,43.35941373238434,-87.31680073099778,-115.98436716533685,28.667566434339065,0.18962926582819506,1.5960188795403218,0.6670880566286066,62.900390625,2023,11,November,4,Wednesday,45,Uptrend,Neutral,Bullish
2023-11-09,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,19373.29501953125,19566.16703125,18671.398828125,19361.488477001374,19445.112012471505,19373.29501953125,293.67571238158564,19960.646444294423,18785.94359476808,1174.702849526344,43.31394819294666,-73.80437456027721,-107.54836864432492,33.74399408404771,-0.24789373698150818,1.5920624486968988,0.668196323309541,85.55078125,2023,11,November,4,Thursday,45,Uptrend,Neutral,Bullish
2023-11-10,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,19354.8625,19567.821015625,18677.698828125,19367.570489608384,19444.337016271646,19354.8625,276.97471868489674,19908.811937369792,18800.913062630207,1107.8988747395852,46.47427769011121,-59.979582871703315,-98.03461148980061,38.055028618097296,0.1549283945833313,1.594529005489429,0.6667724198214284,121.8515625,2023,11,November,4,Friday,45,Uptrend,Neutral,Bullish
2023-11-13,19443.55078125,19494.400390625,19414.75,19486.75,189300,19339.4875,19569.743046875,18684.377333984376,19374.806707859967,19444.3061835257,19339.4875,261.95193869669737,19863.391377393393,18815.583622606606,1047.807754786787,55.69399958760052,-47.012720027418254,-87.83023319732415,40.817513169905894,0.09369804014345284,1.5960230479170914,0.6434797908432489,79.650390625,2023,11,November,4,Monday,46,Uptrend,Neutral,Bullish
2023-11-15,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,19336.6724609375,19578.176015625,18692.616328125,19403.439327944732,19453.370616279593,19336.6724609375,257.7840246788548,19852.24051029521,18821.104411579792,1031.1360987154185,68.5285303355148,-17.81871885280634,-73.82793032842059,56.00921147561425,1.1926753508604282,1.6150584214036499,0.671767579031082,113.548828125,2023,11,November,4,Wednesday,46,Uptrend,Neutral,Bullish
2023-11-16,19765.19921875,19875.25,19627.0,19674.69921875,282700,19334.357421875,19584.773984375,18700.8495703125,19437.892650878566,19465.59918892549,19334.357421875,253.4671437655717,19841.291709406145,18827.423134343855,1013.8685750622899,84.44553120229997,12.416680572918267,-56.57900814815282,68.99568872107109,0.4561522280999375,1.6224255463779982,0.6677881714048031,248.25,2023,11,November,4,Thursday,46,Uptrend,Overbought,Bullish
